year,artist,song,track_id,rank,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
2015,George Ezra,Blame It On Me,2prdNAY0rlnRSEer2WDBMs,70,0.47,https://api.spotify.com/v1/audio-analysis/2prdNAY0rlnRSEer2WDBMs,0.539,196400.0,0.756,2prdNAY0rlnRSEer2WDBMs,0.0,3.0,0.341,-3.374,1.0,0.0274,103.872,4.0,https://api.spotify.com/v1/tracks/2prdNAY0rlnRSEer2WDBMs,audio_features,spotify:track:2prdNAY0rlnRSEer2WDBMs,0.422
2015,Theory Of A Deadman,Angel,2qJkesdHu9sMMVFgkRkqhQ,71,0.00251,https://api.spotify.com/v1/audio-analysis/2qJkesdHu9sMMVFgkRkqhQ,0.443,202213.0,0.844,2qJkesdHu9sMMVFgkRkqhQ,0.0,11.0,0.085,-5.414,0.0,0.0425,76.001,4.0,https://api.spotify.com/v1/tracks/2qJkesdHu9sMMVFgkRkqhQ,audio_features,spotify:track:2qJkesdHu9sMMVFgkRkqhQ,0.452
2015,American Authors,Go Big Or Go Home,1obisQNOcikRvTdStbW3pG,72,0.01,https://api.spotify.com/v1/audio-analysis/1obisQNOcikRvTdStbW3pG,0.671,169027.0,0.87,1obisQNOcikRvTdStbW3pG,0.0,1.0,0.102,-4.211,1.0,0.0448,121.993,4.0,https://api.spotify.com/v1/tracks/1obisQNOcikRvTdStbW3pG,audio_features,spotify:track:1obisQNOcikRvTdStbW3pG,0.723
2015,twenty one pilots,Doubt,57yL3161hUMuw06zzzUCHi,73,0.121,https://api.spotify.com/v1/audio-analysis/57yL3161hUMuw06zzzUCHi,0.719,191493.0,0.645,57yL3161hUMuw06zzzUCHi,0.00316,2.0,0.362,-6.141,0.0,0.0358,123.02,4.0,https://api.spotify.com/v1/tracks/57yL3161hUMuw06zzzUCHi,audio_features,spotify:track:57yL3161hUMuw06zzzUCHi,0.69
2015,Royal Blood,Figure It Out,6V0A3jkb9ntudO0kmcJ1xd,74,0.262,https://api.spotify.com/v1/audio-analysis/6V0A3jkb9ntudO0kmcJ1xd,0.657,184053.0,0.817,6V0A3jkb9ntudO0kmcJ1xd,0.00674,0.0,0.248,-4.415,1.0,0.0554,107.995,4.0,https://api.spotify.com/v1/tracks/6V0A3jkb9ntudO0kmcJ1xd,audio_features,spotify:track:6V0A3jkb9ntudO0kmcJ1xd,0.651
2015,WALK THE MOON,Different Colors,3RRRDZig4RNJhVGfwwOOFZ,75,0.000797,https://api.spotify.com/v1/audio-analysis/3RRRDZig4RNJhVGfwwOOFZ,0.48,222053.0,0.826,3RRRDZig4RNJhVGfwwOOFZ,1.01e-06,0.0,0.125,-4.602,1.0,0.0397,96.0,4.0,https://api.spotify.com/v1/tracks/3RRRDZig4RNJhVGfwwOOFZ,audio_features,spotify:track:3RRRDZig4RNJhVGfwwOOFZ,0.687
2015,Papa Roach,Gravity,4nrWU5PRlFJubLjahofpOU,76,0.00742,https://api.spotify.com/v1/audio-analysis/4nrWU5PRlFJubLjahofpOU,0.567,244449.0,0.922,4nrWU5PRlFJubLjahofpOU,0.0,1.0,0.107,-3.896,1.0,0.21,85.968,4.0,https://api.spotify.com/v1/tracks/4nrWU5PRlFJubLjahofpOU,audio_features,spotify:track:4nrWU5PRlFJubLjahofpOU,0.635
2015,Three Days Grace,I Am Machine,2UDumaw7osnyjH7RZ2DLpB,77,1.29e-05,https://api.spotify.com/v1/audio-analysis/2UDumaw7osnyjH7RZ2DLpB,0.402,200147.0,0.97,2UDumaw7osnyjH7RZ2DLpB,2.62e-06,2.0,0.189,-4.538,0.0,0.0668,75.106,4.0,https://api.spotify.com/v1/tracks/2UDumaw7osnyjH7RZ2DLpB,audio_features,spotify:track:2UDumaw7osnyjH7RZ2DLpB,0.476
2015,Milky Chance,Flashed Junk Mind,5mpLcXEsk3jjzLFGuNKk5I,78,0.372,https://api.spotify.com/v1/audio-analysis/5mpLcXEsk3jjzLFGuNKk5I,0.841,262000.0,0.842,5mpLcXEsk3jjzLFGuNKk5I,0.0316,11.0,0.113,-8.701,1.0,0.0464,117.997,4.0,https://api.spotify.com/v1/tracks/5mpLcXEsk3jjzLFGuNKk5I,audio_features,spotify:track:5mpLcXEsk3jjzLFGuNKk5I,0.894
2015,Fall Out Boy,The Kids Aren't Alright,3x7NGlfDKQYN2wnwEnL7r9,79,0.00021,https://api.spotify.com/v1/audio-analysis/3x7NGlfDKQYN2wnwEnL7r9,0.61,260920.0,0.761,3x7NGlfDKQYN2wnwEnL7r9,0.245,6.0,0.298,-4.149,1.0,0.0321,115.995,4.0,https://api.spotify.com/v1/tracks/3x7NGlfDKQYN2wnwEnL7r9,audio_features,spotify:track:3x7NGlfDKQYN2wnwEnL7r9,0.365
