year,artist,song,track_id,rank,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
2010,Taylor Swift,Mine,0dBW6ZsW8skfvoRfgeerBF,38,0.00265,https://api.spotify.com/v1/audio-analysis/0dBW6ZsW8skfvoRfgeerBF,0.624,230707.0,0.757,0dBW6ZsW8skfvoRfgeerBF,1.87e-06,7.0,0.189,-2.94,1.0,0.0296,121.07,4.0,https://api.spotify.com/v1/tracks/0dBW6ZsW8skfvoRfgeerBF,audio_features,spotify:track:0dBW6ZsW8skfvoRfgeerBF,0.658
2010,Rascal Flatts,Unstoppable,5YSW99IUAIiAj243jF7PBO,39,0.407,https://api.spotify.com/v1/audio-analysis/5YSW99IUAIiAj243jF7PBO,0.425,242750.0,0.596,5YSW99IUAIiAj243jF7PBO,0.0,2.0,0.147,-5.909,1.0,0.0356,145.977,4.0,https://api.spotify.com/v1/tracks/5YSW99IUAIiAj243jF7PBO,audio_features,spotify:track:5YSW99IUAIiAj243jF7PBO,0.214
2010,George Strait,I Gotta Get To You,39CTW8V40QAdFdWxdpUu3r,40,0.00983,https://api.spotify.com/v1/audio-analysis/39CTW8V40QAdFdWxdpUu3r,0.699,191063.0,0.548,39CTW8V40QAdFdWxdpUu3r,6.62e-06,9.0,0.0955,-8.893,1.0,0.0301,115.963,4.0,https://api.spotify.com/v1/tracks/39CTW8V40QAdFdWxdpUu3r,audio_features,spotify:track:39CTW8V40QAdFdWxdpUu3r,0.6
2010,Justin Moore,Backwoods,3mSAhPW73pyeKoquI7E8B3,41,0.0678,https://api.spotify.com/v1/audio-analysis/3mSAhPW73pyeKoquI7E8B3,0.497,155893.0,0.932,3mSAhPW73pyeKoquI7E8B3,2.5e-06,8.0,0.116,-5.029,1.0,0.0527,157.884,4.0,https://api.spotify.com/v1/tracks/3mSAhPW73pyeKoquI7E8B3,audio_features,spotify:track:3mSAhPW73pyeKoquI7E8B3,0.774
2010,Reba,Consider Me Gone,0fNCLvSVUEK7NTwhu5vk5B,42,0.098,https://api.spotify.com/v1/audio-analysis/0fNCLvSVUEK7NTwhu5vk5B,0.587,218053.0,0.732,0fNCLvSVUEK7NTwhu5vk5B,0.0,8.0,0.0917,-3.851,1.0,0.0296,97.031,4.0,https://api.spotify.com/v1/tracks/0fNCLvSVUEK7NTwhu5vk5B,audio_features,spotify:track:0fNCLvSVUEK7NTwhu5vk5B,0.453
2010,Tim McGraw,Southern Voice,1R9tieT3ZujuJ77a9U5wR3,43,0.0446,https://api.spotify.com/v1/audio-analysis/1R9tieT3ZujuJ77a9U5wR3,0.63,242427.0,0.877,1R9tieT3ZujuJ77a9U5wR3,0.0,9.0,0.113,-4.106,1.0,0.0321,112.051,4.0,https://api.spotify.com/v1/tracks/1R9tieT3ZujuJ77a9U5wR3,audio_features,spotify:track:1R9tieT3ZujuJ77a9U5wR3,0.758
2010,Dierks Bentley,I Wanna Make You Close Your Eyes,0V6Na986SNXm1CpreVF56E,44,0.104,https://api.spotify.com/v1/audio-analysis/0V6Na986SNXm1CpreVF56E,0.599,239119.0,0.61,0V6Na986SNXm1CpreVF56E,4.83e-05,1.0,0.115,-5.745,1.0,0.0232,95.979,4.0,https://api.spotify.com/v1/tracks/0V6Na986SNXm1CpreVF56E,audio_features,spotify:track:0V6Na986SNXm1CpreVF56E,0.359
2010,Zac Brown Band Featuring Alan Jackson,As She's Walking Away,1jxR2ZtJo0O3Zq993R4MV7,46,0.46,https://api.spotify.com/v1/audio-analysis/1jxR2ZtJo0O3Zq993R4MV7,0.556,223840.0,0.655,1jxR2ZtJo0O3Zq993R4MV7,0.0,3.0,0.12,-5.909,1.0,0.031,183.981,4.0,https://api.spotify.com/v1/tracks/1jxR2ZtJo0O3Zq993R4MV7,audio_features,spotify:track:1jxR2ZtJo0O3Zq993R4MV7,0.334
2010,Rascal Flatts,Why Wait,3uSeT5T2pOEx5fTdYFJasm,47,0.122,https://api.spotify.com/v1/audio-analysis/3uSeT5T2pOEx5fTdYFJasm,0.612,224840.0,0.765,3uSeT5T2pOEx5fTdYFJasm,0.0,2.0,0.103,-4.915,1.0,0.0404,122.021,4.0,https://api.spotify.com/v1/tracks/3uSeT5T2pOEx5fTdYFJasm,audio_features,spotify:track:3uSeT5T2pOEx5fTdYFJasm,0.553
2010,Lady Antebellum,Need You Now,11EX5yhxr9Ihl3IN1asrfK,48,0.0927,https://api.spotify.com/v1/audio-analysis/11EX5yhxr9Ihl3IN1asrfK,0.587,277573.0,0.622,11EX5yhxr9Ihl3IN1asrfK,0.000636,4.0,0.2,-5.535,1.0,0.0303,107.943,4.0,https://api.spotify.com/v1/tracks/11EX5yhxr9Ihl3IN1asrfK,audio_features,spotify:track:11EX5yhxr9Ihl3IN1asrfK,0.231
2010,Craig Morgan,This Ain't Nothin',3GfFnxBuDNay7D1srwrqZU,49,0.153,https://api.spotify.com/v1/audio-analysis/3GfFnxBuDNay7D1srwrqZU,0.353,242227.0,0.532,3GfFnxBuDNay7D1srwrqZU,0.0,6.0,0.124,-5.318,1.0,0.0306,149.71,4.0,https://api.spotify.com/v1/tracks/3GfFnxBuDNay7D1srwrqZU,audio_features,spotify:track:3GfFnxBuDNay7D1srwrqZU,0.282
2010,George Strait,The Breath You Take,0zKsfGlBHj6mzZRhmACl8M,50,0.749,https://api.spotify.com/v1/audio-analysis/0zKsfGlBHj6mzZRhmACl8M,0.475,215880.0,0.393,0zKsfGlBHj6mzZRhmACl8M,0.000409,11.0,0.122,-7.628,0.0,0.029,132.128,3.0,https://api.spotify.com/v1/tracks/0zKsfGlBHj6mzZRhmACl8M,audio_features,spotify:track:0zKsfGlBHj6mzZRhmACl8M,0.315
2010,Brad Paisley,Anything Like Me,74mZKvZcZzzvbOnt8NfWda,51,0.422,https://api.spotify.com/v1/audio-analysis/74mZKvZcZzzvbOnt8NfWda,0.545,268187.0,0.522,74mZKvZcZzzvbOnt8NfWda,0.0,2.0,0.119,-9.241,1.0,0.0341,164.869,4.0,https://api.spotify.com/v1/tracks/74mZKvZcZzzvbOnt8NfWda,audio_features,spotify:track:74mZKvZcZzzvbOnt8NfWda,0.446
2010,Martina McBride,Wrong Baby Wrong,70oBJFMGCRTayEeatqXwNf,52,0.0255,https://api.spotify.com/v1/audio-analysis/70oBJFMGCRTayEeatqXwNf,0.564,221307.0,0.717,70oBJFMGCRTayEeatqXwNf,0.0,6.0,0.222,-5.879,1.0,0.0409,106.026,4.0,https://api.spotify.com/v1/tracks/70oBJFMGCRTayEeatqXwNf,audio_features,spotify:track:70oBJFMGCRTayEeatqXwNf,0.609
2010,Reba,I Keep On Loving You,3e4ZaMM2t6Pv25W05KfZTP,53,0.353,https://api.spotify.com/v1/audio-analysis/3e4ZaMM2t6Pv25W05KfZTP,0.538,193893.0,0.461,3e4ZaMM2t6Pv25W05KfZTP,0.0,10.0,0.118,-5.676,1.0,0.0279,127.107,4.0,https://api.spotify.com/v1/tracks/3e4ZaMM2t6Pv25W05KfZTP,audio_features,spotify:track:3e4ZaMM2t6Pv25W05KfZTP,0.299
2010,Eric Church,Hell On The Heart,5XcMzuskwO305UC7RBm9Zu,54,0.0832,https://api.spotify.com/v1/audio-analysis/5XcMzuskwO305UC7RBm9Zu,0.637,164733.0,0.89,5XcMzuskwO305UC7RBm9Zu,1.9e-06,0.0,0.0892,-3.877,1.0,0.0312,123.002,4.0,https://api.spotify.com/v1/tracks/5XcMzuskwO305UC7RBm9Zu,audio_features,spotify:track:5XcMzuskwO305UC7RBm9Zu,0.928
2010,Taylor Swift,Fearless,1vrd6UOGamcKNGnSHJQlSt,55,0.17,https://api.spotify.com/v1/audio-analysis/1vrd6UOGamcKNGnSHJQlSt,0.618,235267.0,0.741,1vrd6UOGamcKNGnSHJQlSt,0.0,2.0,0.0822,-3.95,1.0,0.031,118.984,4.0,https://api.spotify.com/v1/tracks/1vrd6UOGamcKNGnSHJQlSt,audio_features,spotify:track:1vrd6UOGamcKNGnSHJQlSt,0.296
2010,Reba,Turn On The Radio,6A2hvKTF2FShj0Yma7CP8N,56,0.026,https://api.spotify.com/v1/audio-analysis/6A2hvKTF2FShj0Yma7CP8N,0.603,215387.0,0.859,6A2hvKTF2FShj0Yma7CP8N,0.0,11.0,0.224,-3.772,1.0,0.0416,123.074,4.0,https://api.spotify.com/v1/tracks/6A2hvKTF2FShj0Yma7CP8N,audio_features,spotify:track:6A2hvKTF2FShj0Yma7CP8N,0.702
