year,artist,song,track_id,acousticness,analysis_url,danceability,duration_ms,energy,error,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
2013,Tyga Featuring Rick Ross,Dope,411k79KI0fTsUYeHtTMUBG,0.0126,https://api.spotify.com/v1/audio-analysis/411k79KI0fTsUYeHtTMUBG,0.8,223093,0.516,,411k79KI0fTsUYeHtTMUBG,0,6,0.134,-7.321,1,0.279,94.957,4,https://api.spotify.com/v1/tracks/411k79KI0fTsUYeHtTMUBG,audio_features,spotify:track:411k79KI0fTsUYeHtTMUBG,0.363
2013,Hustle Gang Featuring T.I.  B.o.B  Kendrick Lamar & Kris Stephens,Memories Back Then,0CHyZitmSIoF2ZGrabfvs5,0.0135,https://api.spotify.com/v1/audio-analysis/0CHyZitmSIoF2ZGrabfvs5,0.826,299516,0.449,,0CHyZitmSIoF2ZGrabfvs5,1.47E-05,0,0.315,-9.284,1,0.0491,130.006,4,https://api.spotify.com/v1/tracks/0CHyZitmSIoF2ZGrabfvs5,audio_features,spotify:track:0CHyZitmSIoF2ZGrabfvs5,0.404
2013,Tamar Braxton,The One,5GAlGPZF7BA36HiAZtaPn7,0.0313,https://api.spotify.com/v1/audio-analysis/5GAlGPZF7BA36HiAZtaPn7,0.593,173093,0.752,,5GAlGPZF7BA36HiAZtaPn7,0,1,0.0541,-4.816,0,0.0329,96.967,4,https://api.spotify.com/v1/tracks/5GAlGPZF7BA36HiAZtaPn7,audio_features,spotify:track:5GAlGPZF7BA36HiAZtaPn7,0.402
2013,Juicy J Featuring Big Sean & Young Jeezy,Show Out,5ML9t3cfvJuDTeOLcOH2Bl,0.144,https://api.spotify.com/v1/audio-analysis/5ML9t3cfvJuDTeOLcOH2Bl,0.839,269160,0.665,,5ML9t3cfvJuDTeOLcOH2Bl,0,1,0.132,-5.72,1,0.232,130.046,4,https://api.spotify.com/v1/tracks/5ML9t3cfvJuDTeOLcOH2Bl,audio_features,spotify:track:5ML9t3cfvJuDTeOLcOH2Bl,0.583
2013,Sevyn Streeter Featuring Chris Brown,It Won't Stop,2xRYnHQdLD9ketvC01UYYT,0.016,https://api.spotify.com/v1/audio-analysis/2xRYnHQdLD9ketvC01UYYT,0.657,281080,0.574,,2xRYnHQdLD9ketvC01UYYT,8.10E-05,1,0.172,-9.484,0,0.0407,119.992,4,https://api.spotify.com/v1/tracks/2xRYnHQdLD9ketvC01UYYT,audio_features,spotify:track:2xRYnHQdLD9ketvC01UYYT,0.211
2013,Major Lazer Featuring Bruno Mars  Tyga & Mystic,Bubble Butt,4REEbsJ6WV9NoGubnlhnkm,0.0115,https://api.spotify.com/v1/audio-analysis/4REEbsJ6WV9NoGubnlhnkm,0.765,227813,0.771,,4REEbsJ6WV9NoGubnlhnkm,0.00237,7,0.606,-6.99,1,0.347,194.072,4,https://api.spotify.com/v1/tracks/4REEbsJ6WV9NoGubnlhnkm,audio_features,spotify:track:4REEbsJ6WV9NoGubnlhnkm,0.394
2013,K. Michelle,V.S.O.P.,5hZUqVitmzZQcTtpkybSj6,0.0478,https://api.spotify.com/v1/audio-analysis/5hZUqVitmzZQcTtpkybSj6,0.277,209107,0.806,,5hZUqVitmzZQcTtpkybSj6,0,6,0.0525,-4.715,1,0.0577,74.098,1,https://api.spotify.com/v1/tracks/5hZUqVitmzZQcTtpkybSj6,audio_features,spotify:track:5hZUqVitmzZQcTtpkybSj6,0.617
2013,French Montana Featuring Nicki Minaj,Freaks,29r4I5RTxDR440DkqhbD9s,0.0511,https://api.spotify.com/v1/audio-analysis/29r4I5RTxDR440DkqhbD9s,0.771,181920,0.898,,29r4I5RTxDR440DkqhbD9s,0,9,0.558,-4.749,1,0.256,96.587,4,https://api.spotify.com/v1/tracks/29r4I5RTxDR440DkqhbD9s,audio_features,spotify:track:29r4I5RTxDR440DkqhbD9s,0.768
2013,A$AP Ferg,Work,7xVLFuuYdAvcTfcP3IG3dS,0.0246,https://api.spotify.com/v1/audio-analysis/7xVLFuuYdAvcTfcP3IG3dS,0.841,283693,0.733,,7xVLFuuYdAvcTfcP3IG3dS,0,1,0.174,-5.077,1,0.142,130.009,4,https://api.spotify.com/v1/tracks/7xVLFuuYdAvcTfcP3IG3dS,audio_features,spotify:track:7xVLFuuYdAvcTfcP3IG3dS,0.284
2013,Wale Featuring Sam Dew,LoveHate Thing,6kx16R0LMAyoXDvGqddZFy,0.0771,https://api.spotify.com/v1/audio-analysis/6kx16R0LMAyoXDvGqddZFy,0.736,267400,0.691,,6kx16R0LMAyoXDvGqddZFy,0,8,0.0422,-6.118,1,0.169,99.954,4,https://api.spotify.com/v1/tracks/6kx16R0LMAyoXDvGqddZFy,audio_features,spotify:track:6kx16R0LMAyoXDvGqddZFy,0.18
2013,Ciara Featuring Nicki Minaj,I'm Out,3c7MNgwEBQTnrOWLjU1DHq,0.0864,https://api.spotify.com/v1/audio-analysis/3c7MNgwEBQTnrOWLjU1DHq,0.737,241613,0.723,,3c7MNgwEBQTnrOWLjU1DHq,4.47E-06,0,0.522,-5.834,1,0.261,148.113,4,https://api.spotify.com/v1/tracks/3c7MNgwEBQTnrOWLjU1DHq,audio_features,spotify:track:3c7MNgwEBQTnrOWLjU1DHq,0.555
2013,Migos,Versace,0XGLsSU6wtfnKXiMNvQr61,0.0218,https://api.spotify.com/v1/audio-analysis/0XGLsSU6wtfnKXiMNvQr61,0.845,246047,0.705,,0XGLsSU6wtfnKXiMNvQr61,0,6,0.339,-4.271,0,0.243,132.05,4,https://api.spotify.com/v1/tracks/0XGLsSU6wtfnKXiMNvQr61,audio_features,spotify:track:0XGLsSU6wtfnKXiMNvQr61,0.334
2013,Game Featuring Chris Brown  Tyga  Wiz Khalifa & Lil Wayne,Celebration,3DpqHuPTyeHWEp3lN8G0oq,0.0167,https://api.spotify.com/v1/audio-analysis/3DpqHuPTyeHWEp3lN8G0oq,0.704,288640,0.681,,3DpqHuPTyeHWEp3lN8G0oq,0,3,0.159,-7.758,1,0.208,148.018,4,https://api.spotify.com/v1/tracks/3DpqHuPTyeHWEp3lN8G0oq,audio_features,spotify:track:3DpqHuPTyeHWEp3lN8G0oq,0.569
2014,Pharrell Williams,Happy,6NPVjNh8Jhru9xOmyQigds,0.286,https://api.spotify.com/v1/audio-analysis/6NPVjNh8Jhru9xOmyQigds,0.652,233305,0.757,,6NPVjNh8Jhru9xOmyQigds,0,1,0.0886,-6.819,1,0.153,159.911,4,https://api.spotify.com/v1/tracks/6NPVjNh8Jhru9xOmyQigds,audio_features,spotify:track:6NPVjNh8Jhru9xOmyQigds,0.962
2014,John Legend,All Of Me,3U4isOIWM3VvDubwSI3y7a,0.922,https://api.spotify.com/v1/audio-analysis/3U4isOIWM3VvDubwSI3y7a,0.422,269560,0.264,,3U4isOIWM3VvDubwSI3y7a,0,8,0.132,-7.064,1,0.0322,119.93,4,https://api.spotify.com/v1/tracks/3U4isOIWM3VvDubwSI3y7a,audio_features,spotify:track:3U4isOIWM3VvDubwSI3y7a,0.331
2014,Iggy Azalea Featuring Charli XCX,Fancy,3oiMJQAWVaxSubJ7b2VUtX,0.0904,https://api.spotify.com/v1/audio-analysis/3oiMJQAWVaxSubJ7b2VUtX,0.912,199938,0.716,,3oiMJQAWVaxSubJ7b2VUtX,0,10,0.0491,-4.141,0,0.0697,94.981,4,https://api.spotify.com/v1/tracks/3oiMJQAWVaxSubJ7b2VUtX,audio_features,spotify:track:3oiMJQAWVaxSubJ7b2VUtX,0.377
2014,Jason Derulo Featuring 2 Chainz,Talk Dirty,6g6A7qNhTfUgOSH7ROOxTD,0.0348,https://api.spotify.com/v1/audio-analysis/6g6A7qNhTfUgOSH7ROOxTD,0.76,177685,0.652,,6g6A7qNhTfUgOSH7ROOxTD,0,6,0.307,-7.321,1,0.232,100.315,4,https://api.spotify.com/v1/tracks/6g6A7qNhTfUgOSH7ROOxTD,audio_features,spotify:track:6g6A7qNhTfUgOSH7ROOxTD,0.759
2014,Iggy Azalea Featuring Rita Ora,Black Widow,7pNC5ZIKtwUK0ReSpM3P9f,0.181,https://api.spotify.com/v1/audio-analysis/7pNC5ZIKtwUK0ReSpM3P9f,0.741,209423,0.726,,7pNC5ZIKtwUK0ReSpM3P9f,0.000189,3,0.111,-3.77,0,0.143,163.991,4,https://api.spotify.com/v1/tracks/7pNC5ZIKtwUK0ReSpM3P9f,audio_features,spotify:track:7pNC5ZIKtwUK0ReSpM3P9f,0.527
2014,Beyonce Featuring Jay Z,Drunk In Love,6jG2YzhxptolDzLHTGLt7S,0.00969,https://api.spotify.com/v1/audio-analysis/6jG2YzhxptolDzLHTGLt7S,0.589,323480,0.621,,6jG2YzhxptolDzLHTGLt7S,0.00104,5,0.181,-6.902,0,0.0468,140.03,4,https://api.spotify.com/v1/tracks/6jG2YzhxptolDzLHTGLt7S,audio_features,spotify:track:6jG2YzhxptolDzLHTGLt7S,0.401
2014,Jason Derulo Featuring Snoop Dogg,Wiggle,2sLwPnIP3CUVmIuHranJZU,0.0802,https://api.spotify.com/v1/audio-analysis/2sLwPnIP3CUVmIuHranJZU,0.697,193296,0.621,,2sLwPnIP3CUVmIuHranJZU,0,9,0.162,-6.886,0,0.25,81.946,4,https://api.spotify.com/v1/tracks/2sLwPnIP3CUVmIuHranJZU,audio_features,spotify:track:2sLwPnIP3CUVmIuHranJZU,0.721
2014,Nicki Minaj,Anaconda,794F99D5BQHS5ZGRXAs7I5,0.0668,https://api.spotify.com/v1/audio-analysis/794F99D5BQHS5ZGRXAs7I5,0.964,260240,0.605,,794F99D5BQHS5ZGRXAs7I5,7.78E-06,9,0.214,-6.223,1,0.179,129.994,4,https://api.spotify.com/v1/tracks/794F99D5BQHS5ZGRXAs7I5,audio_features,spotify:track:794F99D5BQHS5ZGRXAs7I5,0.646
2014,Jeremih Featuring YG,Don't Tell 'Em,0Dc7J9VPV4eOInoxUiZrsL,0.421,https://api.spotify.com/v1/audio-analysis/0Dc7J9VPV4eOInoxUiZrsL,0.851,266840,0.525,,0Dc7J9VPV4eOInoxUiZrsL,0,2,0.111,-5.221,0,0.0874,97.988,4,https://api.spotify.com/v1/tracks/0Dc7J9VPV4eOInoxUiZrsL,audio_features,spotify:track:0Dc7J9VPV4eOInoxUiZrsL,0.405
2014,Kid Ink Featuring Chris Brown,Show Me,4q6dqyGM25sKFU8nYAGRe4,0.0354,https://api.spotify.com/v1/audio-analysis/4q6dqyGM25sKFU8nYAGRe4,0.711,217800,0.508,,4q6dqyGM25sKFU8nYAGRe4,0,7,0.141,-7.299,1,0.0494,98.098,4,https://api.spotify.com/v1/tracks/4q6dqyGM25sKFU8nYAGRe4,audio_features,spotify:track:4q6dqyGM25sKFU8nYAGRe4,0.665
2014,Aloe Blacc,The Man,2stPxcgjdSImK7Gizl8ZUN,0.0331,https://api.spotify.com/v1/audio-analysis/2stPxcgjdSImK7Gizl8ZUN,0.308,254880,0.769,,2stPxcgjdSImK7Gizl8ZUN,0,11,0.214,-7.256,0,0.065,81.853,4,https://api.spotify.com/v1/tracks/2stPxcgjdSImK7Gizl8ZUN,audio_features,spotify:track:2stPxcgjdSImK7Gizl8ZUN,0.488
2014,Bobby Shmurda,Hot Boy,0rFke7eNFHbGuGJUdRgjB2,0.042,https://api.spotify.com/v1/audio-analysis/0rFke7eNFHbGuGJUdRgjB2,0.859,194561,0.5,,0rFke7eNFHbGuGJUdRgjB2,1.60E-05,9,0.0616,-7.628,1,0.347,83.981,4,https://api.spotify.com/v1/tracks/0rFke7eNFHbGuGJUdRgjB2,audio_features,spotify:track:0rFke7eNFHbGuGJUdRgjB2,0.186
2014,Tinashe Featuring ScHoolboy Q,2 On,3jVtllWS5CFFWLQng8sKsr,0.15,https://api.spotify.com/v1/audio-analysis/3jVtllWS5CFFWLQng8sKsr,0.742,227000,0.595,,3jVtllWS5CFFWLQng8sKsr,0,9,0.111,-7.51,1,0.107,101.013,4,https://api.spotify.com/v1/tracks/3jVtllWS5CFFWLQng8sKsr,audio_features,spotify:track:3jVtllWS5CFFWLQng8sKsr,0.431
2014,Trey Songz,Na Na,5maiP9UMnTSgoxPX8X3bdz,0.328,https://api.spotify.com/v1/audio-analysis/5maiP9UMnTSgoxPX8X3bdz,0.67,231907,0.476,,5maiP9UMnTSgoxPX8X3bdz,0,9,0.104,-6.253,0,0.0406,96.975,4,https://api.spotify.com/v1/tracks/5maiP9UMnTSgoxPX8X3bdz,audio_features,spotify:track:5maiP9UMnTSgoxPX8X3bdz,0.235
2014,Rich Gang Featuring Young Thug & Rich Homie Quan,Lifestyle,7DTlsMOQjGysXHpwwpHuPl,0.0144,https://api.spotify.com/v1/audio-analysis/7DTlsMOQjGysXHpwwpHuPl,0.718,269693,0.67,,7DTlsMOQjGysXHpwwpHuPl,0,1,0.0851,-5.236,1,0.227,88.764,4,https://api.spotify.com/v1/tracks/7DTlsMOQjGysXHpwwpHuPl,audio_features,spotify:track:7DTlsMOQjGysXHpwwpHuPl,0.517
2014,Chris Brown Featuring Usher & Rick Ross,New Flame,3nw9J97nUugT84SIJdjhAV,0.0649,https://api.spotify.com/v1/audio-analysis/3nw9J97nUugT84SIJdjhAV,0.709,244133,0.638,,3nw9J97nUugT84SIJdjhAV,0,1,0.0969,-4.3,1,0.0405,141.994,4,https://api.spotify.com/v1/tracks/3nw9J97nUugT84SIJdjhAV,audio_features,spotify:track:3nw9J97nUugT84SIJdjhAV,0.468
2014,Beyonce,Partition,5hgnY0mVcVetszbb85qeDg,0.0296,https://api.spotify.com/v1/audio-analysis/5hgnY0mVcVetszbb85qeDg,0.412,319467,0.441,,5hgnY0mVcVetszbb85qeDg,0.0726,11,0.306,-11.523,0,0.291,185.571,4,https://api.spotify.com/v1/tracks/5hgnY0mVcVetszbb85qeDg,audio_features,spotify:track:5hgnY0mVcVetszbb85qeDg,0.174
2014,Michael Jackson & Justin Timberlake,Love Never Felt So Good,6G8kHiVZ1jW7vHMPVRNZU0,0.493,https://api.spotify.com/v1/audio-analysis/6G8kHiVZ1jW7vHMPVRNZU0,0.826,245787,0.318,,6G8kHiVZ1jW7vHMPVRNZU0,0.0131,10,0.11,-12.391,1,0.0574,103.002,4,https://api.spotify.com/v1/tracks/6G8kHiVZ1jW7vHMPVRNZU0,audio_features,spotify:track:6G8kHiVZ1jW7vHMPVRNZU0,0.138
2014,T.I. Featuring Iggy Azalea,No Mediocre,38aECKrbMv2F5FsYYCewCQ,0.0826,https://api.spotify.com/v1/audio-analysis/38aECKrbMv2F5FsYYCewCQ,0.78,201600,0.45,,38aECKrbMv2F5FsYYCewCQ,0,1,0.0809,-9.539,1,0.0465,95.486,4,https://api.spotify.com/v1/tracks/38aECKrbMv2F5FsYYCewCQ,audio_features,spotify:track:38aECKrbMv2F5FsYYCewCQ,0.178
2014,ScHoolboy Q Featuring BJ The Chicago Kid,Studio,29gsi1zZrZxdStACmTQB0Z,0.0507,https://api.spotify.com/v1/audio-analysis/29gsi1zZrZxdStACmTQB0Z,0.709,278067,0.589,,29gsi1zZrZxdStACmTQB0Z,0,8,0.0585,-7.776,0,0.0433,133.922,3,https://api.spotify.com/v1/tracks/29gsi1zZrZxdStACmTQB0Z,audio_features,spotify:track:29gsi1zZrZxdStACmTQB0Z,0.58
2014,Lil Wayne Featuring Drake,Believe Me,6t2eIONH4Sax3R21QWiKNp,0.273,https://api.spotify.com/v1/audio-analysis/6t2eIONH4Sax3R21QWiKNp,0.84,337640,0.483,,6t2eIONH4Sax3R21QWiKNp,0,10,0.111,-8.838,0,0.157,91.992,4,https://api.spotify.com/v1/tracks/6t2eIONH4Sax3R21QWiKNp,audio_features,spotify:track:6t2eIONH4Sax3R21QWiKNp,0.198
2014,Ty Dolla $ign Featuring B.o.B,Paranoid,0Yp3wCUpjrG7NWWPDpmQXm,0.00888,https://api.spotify.com/v1/audio-analysis/0Yp3wCUpjrG7NWWPDpmQXm,0.858,216520,0.398,,0Yp3wCUpjrG7NWWPDpmQXm,0,1,0.112,-11.306,1,0.0598,97.476,4,https://api.spotify.com/v1/tracks/0Yp3wCUpjrG7NWWPDpmQXm,audio_features,spotify:track:0Yp3wCUpjrG7NWWPDpmQXm,0.258
2014,Drake,0 To 100 / The Catch Up,4jtyUzZm9WLc2AdaJ1dso7,0.763,https://api.spotify.com/v1/audio-analysis/4jtyUzZm9WLc2AdaJ1dso7,0.707,275227,0.709,,4jtyUzZm9WLc2AdaJ1dso7,0,11,0.274,-3.979,0,0.34,89.094,4,https://api.spotify.com/v1/tracks/4jtyUzZm9WLc2AdaJ1dso7,audio_features,spotify:track:4jtyUzZm9WLc2AdaJ1dso7,0.501
2014,Nicki Minaj,Pills N Potions,2bkyTJ4bAnc8a5ly3dg9DX,0.00812,https://api.spotify.com/v1/audio-analysis/2bkyTJ4bAnc8a5ly3dg9DX,0.391,268000,0.604,,2bkyTJ4bAnc8a5ly3dg9DX,5.18E-06,2,0.0443,-8.104,1,0.212,169.658,4,https://api.spotify.com/v1/tracks/2bkyTJ4bAnc8a5ly3dg9DX,audio_features,spotify:track:2bkyTJ4bAnc8a5ly3dg9DX,0.168
2014,Jhene Aiko,The Worst,2wBCrtJS3E3TimRZ5MElTI,0.237,https://api.spotify.com/v1/audio-analysis/2wBCrtJS3E3TimRZ5MElTI,0.524,254493,0.417,,2wBCrtJS3E3TimRZ5MElTI,1.19E-06,1,0.139,-9.283,0,0.0578,93.59,4,https://api.spotify.com/v1/tracks/2wBCrtJS3E3TimRZ5MElTI,audio_features,spotify:track:2wBCrtJS3E3TimRZ5MElTI,0.109
2014,Wiz Khalifa,We Dem Boyz,1ULa3GfdMKs0MfRpm6xVlu,0.00689,https://api.spotify.com/v1/audio-analysis/1ULa3GfdMKs0MfRpm6xVlu,0.717,224933,0.862,,1ULa3GfdMKs0MfRpm6xVlu,0,8,0.321,-4.736,1,0.054,130.021,4,https://api.spotify.com/v1/tracks/1ULa3GfdMKs0MfRpm6xVlu,audio_features,spotify:track:1ULa3GfdMKs0MfRpm6xVlu,0.52
2014,Ty Dolla $ign Featuring Wiz Khalifa & DJ Mustard,Or Nah,7t2bFihaDvhIrd2gn2CWJO,0.22,https://api.spotify.com/v1/audio-analysis/7t2bFihaDvhIrd2gn2CWJO,0.805,242983,0.33,,7t2bFihaDvhIrd2gn2CWJO,0,1,0.105,-8.712,0,0.1,121.97,4,https://api.spotify.com/v1/tracks/7t2bFihaDvhIrd2gn2CWJO,audio_features,spotify:track:7t2bFihaDvhIrd2gn2CWJO,0.211
2014,Rae Sremmurd,No Flex Zone,2L8cFPItBljPNJgPjTnuIf,0.00412,https://api.spotify.com/v1/audio-analysis/2L8cFPItBljPNJgPjTnuIf,0.925,231067,0.519,,2L8cFPItBljPNJgPjTnuIf,0,8,0.0971,-6.055,1,0.104,120.08,4,https://api.spotify.com/v1/tracks/2L8cFPItBljPNJgPjTnuIf,audio_features,spotify:track:2L8cFPItBljPNJgPjTnuIf,0.247
2014,Young Money Featuring Drake,Trophies,6HfOzLLjsaXsehIFEsrxTk,0.158,https://api.spotify.com/v1/audio-analysis/6HfOzLLjsaXsehIFEsrxTk,0.741,188320,0.699,,6HfOzLLjsaXsehIFEsrxTk,0,1,0.137,-7.467,1,0.441,143.936,4,https://api.spotify.com/v1/tracks/6HfOzLLjsaXsehIFEsrxTk,audio_features,spotify:track:6HfOzLLjsaXsehIFEsrxTk,0.268
2014,YG Featuring Drake,Who Do You Love?,1uDjaezEbalGyGnuH80zDK,0.0281,https://api.spotify.com/v1/audio-analysis/1uDjaezEbalGyGnuH80zDK,0.676,233507,0.415,,1uDjaezEbalGyGnuH80zDK,0,9,0.0915,-9.752,1,0.508,193.206,4,https://api.spotify.com/v1/tracks/1uDjaezEbalGyGnuH80zDK,audio_features,spotify:track:1uDjaezEbalGyGnuH80zDK,0.146
2014,T.I. Featuring Young Thug,About The Money,1hzJQIkgXwZevaKsc7iA6D,0.0487,https://api.spotify.com/v1/audio-analysis/1hzJQIkgXwZevaKsc7iA6D,0.81,270120,0.721,,1hzJQIkgXwZevaKsc7iA6D,0,9,0.0886,-4.964,0,0.265,101.997,4,https://api.spotify.com/v1/tracks/1hzJQIkgXwZevaKsc7iA6D,audio_features,spotify:track:1hzJQIkgXwZevaKsc7iA6D,0.552
2014,Future Featuring Pharrell  Pusha T & Casino,Move That Doh,7GEidxhfGNteiW9n0kLyxH,0.0754,https://api.spotify.com/v1/audio-analysis/7GEidxhfGNteiW9n0kLyxH,0.869,340480,0.626,,7GEidxhfGNteiW9n0kLyxH,0,11,0.0776,-4.832,1,0.126,131.075,4,https://api.spotify.com/v1/tracks/7GEidxhfGNteiW9n0kLyxH,audio_features,spotify:track:7GEidxhfGNteiW9n0kLyxH,0.316
2014,Kid Ink Featuring Chris Brown,Main Chick,2asIUjALYhUbH8hvLUhDWo,0.0393,https://api.spotify.com/v1/audio-analysis/2asIUjALYhUbH8hvLUhDWo,0.775,197813,0.496,,2asIUjALYhUbH8hvLUhDWo,0,10,0.526,-5.652,1,0.0354,95.072,4,https://api.spotify.com/v1/tracks/2asIUjALYhUbH8hvLUhDWo,audio_features,spotify:track:2asIUjALYhUbH8hvLUhDWo,0.204
2014,Iggy Azalea,Work,3yx6eryOZgO54bt3B671cn,0.0604,https://api.spotify.com/v1/audio-analysis/3yx6eryOZgO54bt3B671cn,0.697,223197,0.808,,3yx6eryOZgO54bt3B671cn,0,7,0.435,-4.928,1,0.155,140.013,4,https://api.spotify.com/v1/tracks/3yx6eryOZgO54bt3B671cn,audio_features,spotify:track:3yx6eryOZgO54bt3B671cn,0.443
2014,T-Pain Featuring B.o.B,Up Down (Do This All Day),1uH1Nd8vet2uoZSDFSDwbh,0.272,https://api.spotify.com/v1/audio-analysis/1uH1Nd8vet2uoZSDFSDwbh,0.763,231893,0.53,,1uH1Nd8vet2uoZSDFSDwbh,0,5,0.16,-5.554,0,0.0577,97.033,4,https://api.spotify.com/v1/tracks/1uH1Nd8vet2uoZSDFSDwbh,audio_features,spotify:track:1uH1Nd8vet2uoZSDFSDwbh,0.469
2014,Pharrell Williams,Come Get It Bae,444P4wvSDa0SD5HE4YGx9B,0.266,https://api.spotify.com/v1/audio-analysis/444P4wvSDa0SD5HE4YGx9B,0.934,201933,0.798,,444P4wvSDa0SD5HE4YGx9B,4.54E-05,0,0.0962,-5.665,1,0.0849,120.162,4,https://api.spotify.com/v1/tracks/444P4wvSDa0SD5HE4YGx9B,audio_features,spotify:track:444P4wvSDa0SD5HE4YGx9B,0.895
2014,Young Thug,Stoner,0kCBorRrKZkSztd9m0QI3r,0.00183,https://api.spotify.com/v1/audio-analysis/0kCBorRrKZkSztd9m0QI3r,0.938,201707,0.5,,0kCBorRrKZkSztd9m0QI3r,0,4,0.077,-10.08,0,0.144,140.011,4,https://api.spotify.com/v1/tracks/0kCBorRrKZkSztd9m0QI3r,audio_features,spotify:track:0kCBorRrKZkSztd9m0QI3r,0.462
2014,Usher,Good Kisser,3CX3WMBg6lzWk72bYL29vP,0.379,https://api.spotify.com/v1/audio-analysis/3CX3WMBg6lzWk72bYL29vP,0.64,249626,0.782,,3CX3WMBg6lzWk72bYL29vP,0,5,0.109,-4.177,0,0.189,97.516,4,https://api.spotify.com/v1/tracks/3CX3WMBg6lzWk72bYL29vP,audio_features,spotify:track:3CX3WMBg6lzWk72bYL29vP,0.825
2014,Childish Gambino,V. 3005,7u0hfStBmf1j0yiD3Em39J,0.013,https://api.spotify.com/v1/audio-analysis/7u0hfStBmf1j0yiD3Em39J,0.573,225867,0.438,,7u0hfStBmf1j0yiD3Em39J,0.0867,8,0.117,-9.306,1,0.0449,165.997,4,https://api.spotify.com/v1/tracks/7u0hfStBmf1j0yiD3Em39J,audio_features,spotify:track:7u0hfStBmf1j0yiD3Em39J,0.133
2014,Trey Songz Featuring Nicki Minaj,Touchin  Lovin,4bkhs6spQvVnVJAlXuKR6a,0.0405,https://api.spotify.com/v1/audio-analysis/4bkhs6spQvVnVJAlXuKR6a,0.813,221972,0.58,,4bkhs6spQvVnVJAlXuKR6a,8.45E-06,11,0.349,-6.724,1,0.0746,100.045,4,https://api.spotify.com/v1/tracks/4bkhs6spQvVnVJAlXuKR6a,audio_features,spotify:track:4bkhs6spQvVnVJAlXuKR6a,0.443
2014,Big Sean Featuring E-40,I Don't F**k With You,7taXl2C2594pF4gjumrF4W,0.0385,https://api.spotify.com/v1/audio-analysis/7taXl2C2594pF4gjumrF4W,0.815,284413,0.724,,7taXl2C2594pF4gjumrF4W,0,1,0.334,-5.658,1,0.0712,97.957,4,https://api.spotify.com/v1/tracks/7taXl2C2594pF4gjumrF4W,audio_features,spotify:track:7taXl2C2594pF4gjumrF4W,0.366
2014,Rae Sremmurd,No Type,4scpF6J5uMBvoh6sFB7EL1,0.013,https://api.spotify.com/v1/audio-analysis/4scpF6J5uMBvoh6sFB7EL1,0.888,200080,0.483,,4scpF6J5uMBvoh6sFB7EL1,4.85E-06,6,0.0926,-7.797,1,0.154,125.008,4,https://api.spotify.com/v1/tracks/4scpF6J5uMBvoh6sFB7EL1,audio_features,spotify:track:4scpF6J5uMBvoh6sFB7EL1,0.226
2014,I LOVE MAKONNEN Featuring Drake,Tuesday,2znzyzlAUc8Z1Ikq9aFOcx,0.215,https://api.spotify.com/v1/audio-analysis/2znzyzlAUc8Z1Ikq9aFOcx,0.77,321987,0.664,,2znzyzlAUc8Z1Ikq9aFOcx,0.000118,0,0.105,-5.604,1,0.211,140.163,4,https://api.spotify.com/v1/tracks/2znzyzlAUc8Z1Ikq9aFOcx,audio_features,spotify:track:2znzyzlAUc8Z1Ikq9aFOcx,0.472
2014,ScHoolboy Q,Man Of The Year,5SsR3wtCOafDmZgvIdRhSm,0.00536,https://api.spotify.com/v1/audio-analysis/5SsR3wtCOafDmZgvIdRhSm,0.749,216013,0.865,,5SsR3wtCOafDmZgvIdRhSm,0,3,0.198,-5.228,1,0.0413,111.914,4,https://api.spotify.com/v1/tracks/5SsR3wtCOafDmZgvIdRhSm,audio_features,spotify:track:5SsR3wtCOafDmZgvIdRhSm,0.371
2014,Migos,Fight Night,2n5gVJ9fzeX2SSWlLQuyS9,0.182,https://api.spotify.com/v1/audio-analysis/2n5gVJ9fzeX2SSWlLQuyS9,0.874,216248,0.706,,2n5gVJ9fzeX2SSWlLQuyS9,0,1,0.334,-5.132,1,0.207,89.968,4,https://api.spotify.com/v1/tracks/2n5gVJ9fzeX2SSWlLQuyS9,audio_features,spotify:track:2n5gVJ9fzeX2SSWlLQuyS9,0.895
2014,Beyonce,XO,40xhyfAPDoMtv494MfPevP,0.171,https://api.spotify.com/v1/audio-analysis/40xhyfAPDoMtv494MfPevP,0.47,215947,0.792,,40xhyfAPDoMtv494MfPevP,1.28E-06,0,0.313,-8.932,1,0.26,170.085,4,https://api.spotify.com/v1/tracks/40xhyfAPDoMtv494MfPevP,audio_features,spotify:track:40xhyfAPDoMtv494MfPevP,0.214
2014,Drake,The Language,3Qu5bTS5AvgS0TpeGhQyfc,0.0125,https://api.spotify.com/v1/audio-analysis/3Qu5bTS5AvgS0TpeGhQyfc,0.831,224013,0.651,,3Qu5bTS5AvgS0TpeGhQyfc,0,1,0.0809,-8.363,1,0.437,120.064,4,https://api.spotify.com/v1/tracks/3Qu5bTS5AvgS0TpeGhQyfc,audio_features,spotify:track:3Qu5bTS5AvgS0TpeGhQyfc,0.502
