,year,artist,song,track_id,acousticness,analysis_url,danceability,duration_ms,energy,error,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
402,2014,Ed Sheeran,Don't,1huvTbEYtgltjQRXzrNKGi,0.0113,https://api.spotify.com/v1/audio-analysis/1huvTbEYtgltjQRXzrNKGi,0.806,219840.0,0.608,,1huvTbEYtgltjQRXzrNKGi,0.0,1.0,0.635,-7.008,1.0,0.0659,95.049,4.0,https://api.spotify.com/v1/tracks/1huvTbEYtgltjQRXzrNKGi,audio_features,spotify:track:1huvTbEYtgltjQRXzrNKGi,0.849
403,2014,Trey Songz,Na Na,5maiP9UMnTSgoxPX8X3bdz,0.328,https://api.spotify.com/v1/audio-analysis/5maiP9UMnTSgoxPX8X3bdz,0.67,231907.0,0.476,,5maiP9UMnTSgoxPX8X3bdz,0.0,9.0,0.104,-6.253,0.0,0.0406,96.975,4.0,https://api.spotify.com/v1/tracks/5maiP9UMnTSgoxPX8X3bdz,audio_features,spotify:track:5maiP9UMnTSgoxPX8X3bdz,0.235
404,2014,Bobby Shmurda,Hot Boy,0rFke7eNFHbGuGJUdRgjB2,0.042,https://api.spotify.com/v1/audio-analysis/0rFke7eNFHbGuGJUdRgjB2,0.859,194561.0,0.5,,0rFke7eNFHbGuGJUdRgjB2,1.6e-05,9.0,0.0616,-7.628,1.0,0.347,83.981,4.0,https://api.spotify.com/v1/tracks/0rFke7eNFHbGuGJUdRgjB2,audio_features,spotify:track:0rFke7eNFHbGuGJUdRgjB2,0.186
405,2014,Ed Sheeran,Sing,6K8qKeWo5MsFED7wCR6Kop,0.304,https://api.spotify.com/v1/audio-analysis/6K8qKeWo5MsFED7wCR6Kop,0.818,235382.0,0.67,,6K8qKeWo5MsFED7wCR6Kop,1.22e-06,8.0,0.0601,-4.451,0.0,0.0472,119.988,4.0,https://api.spotify.com/v1/tracks/6K8qKeWo5MsFED7wCR6Kop,audio_features,spotify:track:6K8qKeWo5MsFED7wCR6Kop,0.939
406,2014,YG Featuring Jeezy & Rich Homie Quan,My Hitta,02pf9lLM8Nb8l4u4ts1GWb,0.0933,https://api.spotify.com/v1/audio-analysis/02pf9lLM8Nb8l4u4ts1GWb,0.673,235600.0,0.464,,02pf9lLM8Nb8l4u4ts1GWb,0.0,10.0,0.21,-6.864,0.0,0.201,171.043,4.0,https://api.spotify.com/v1/tracks/02pf9lLM8Nb8l4u4ts1GWb,audio_features,spotify:track:02pf9lLM8Nb8l4u4ts1GWb,0.762
407,2014,Echosmith,Cool Kids,13P5rwmk2EsoFRIz9UCeh9,0.0372,https://api.spotify.com/v1/audio-analysis/13P5rwmk2EsoFRIz9UCeh9,0.719,237627.0,0.671,,13P5rwmk2EsoFRIz9UCeh9,8.21e-06,8.0,0.12,-6.279,1.0,0.0336,130.027,4.0,https://api.spotify.com/v1/tracks/13P5rwmk2EsoFRIz9UCeh9,audio_features,spotify:track:13P5rwmk2EsoFRIz9UCeh9,0.786
408,2014,Avicii,Hey Brother,4RXpgGM7A4Hg7cFBoH5KyF,0.0279,https://api.spotify.com/v1/audio-analysis/4RXpgGM7A4Hg7cFBoH5KyF,0.537,255093.0,0.777,,4RXpgGM7A4Hg7cFBoH5KyF,6.12e-05,7.0,0.0838,-4.829,0.0,0.0473,124.943,4.0,https://api.spotify.com/v1/tracks/4RXpgGM7A4Hg7cFBoH5KyF,audio_features,spotify:track:4RXpgGM7A4Hg7cFBoH5KyF,0.427
409,2014,Jason Derulo,Trumpets,5KONnBIQ9LqCxyeSPin26k,0.555,https://api.spotify.com/v1/audio-analysis/5KONnBIQ9LqCxyeSPin26k,0.635,217419.0,0.691,,5KONnBIQ9LqCxyeSPin26k,0.0,0.0,0.097,-4.862,1.0,0.258,82.142,4.0,https://api.spotify.com/v1/tracks/5KONnBIQ9LqCxyeSPin26k,audio_features,spotify:track:5KONnBIQ9LqCxyeSPin26k,0.638
410,2014,Maroon 5,Animals,2bL2gyO6kBdLkNSkxXNh6x,0.000185,https://api.spotify.com/v1/audio-analysis/2bL2gyO6kBdLkNSkxXNh6x,0.279,231013.0,0.742,,2bL2gyO6kBdLkNSkxXNh6x,0.0,4.0,0.593,-6.46,0.0,0.0898,189.868,4.0,https://api.spotify.com/v1/tracks/2bL2gyO6kBdLkNSkxXNh6x,audio_features,spotify:track:2bL2gyO6kBdLkNSkxXNh6x,0.328
411,2014,Jason Aldean,Burnin' It Down,5HJqpDspKDKwQpLjvkcIsD,0.305,https://api.spotify.com/v1/audio-analysis/5HJqpDspKDKwQpLjvkcIsD,0.681,219160.0,0.795,,5HJqpDspKDKwQpLjvkcIsD,9.41e-06,6.0,0.109,-6.652,1.0,0.049,135.939,4.0,https://api.spotify.com/v1/tracks/5HJqpDspKDKwQpLjvkcIsD,audio_features,spotify:track:5HJqpDspKDKwQpLjvkcIsD,0.64
412,2014,Tinashe Featuring ScHoolboy Q,2 On,3jVtllWS5CFFWLQng8sKsr,0.15,https://api.spotify.com/v1/audio-analysis/3jVtllWS5CFFWLQng8sKsr,0.742,227000.0,0.595,,3jVtllWS5CFFWLQng8sKsr,0.0,9.0,0.111,-7.51,1.0,0.107,101.013,4.0,https://api.spotify.com/v1/tracks/3jVtllWS5CFFWLQng8sKsr,audio_features,spotify:track:3jVtllWS5CFFWLQng8sKsr,0.431
413,2014,Florida Georgia Line,Dirt,5CXnIPD6rTjszYYQm6fY2P,0.0661,https://api.spotify.com/v1/audio-analysis/5CXnIPD6rTjszYYQm6fY2P,0.554,230587.0,0.875,,5CXnIPD6rTjszYYQm6fY2P,1.59e-05,2.0,0.118,-4.185,1.0,0.0487,121.976,4.0,https://api.spotify.com/v1/tracks/5CXnIPD6rTjszYYQm6fY2P,audio_features,spotify:track:5CXnIPD6rTjszYYQm6fY2P,0.543
414,2014,OneRepublic,Love Runs Out,5BJSZocnCeSNeYMj3iVqM7,0.167,https://api.spotify.com/v1/audio-analysis/5BJSZocnCeSNeYMj3iVqM7,0.719,224227.0,0.935,,5BJSZocnCeSNeYMj3iVqM7,0.0,7.0,0.0973,-3.752,1.0,0.0589,120.022,4.0,https://api.spotify.com/v1/tracks/5BJSZocnCeSNeYMj3iVqM7,audio_features,spotify:track:5BJSZocnCeSNeYMj3iVqM7,0.738
415,2014,Brantley Gilbert,Bottoms Up,477pWnF7WFWb9Qs6g8rs4J,0.143,https://api.spotify.com/v1/audio-analysis/477pWnF7WFWb9Qs6g8rs4J,0.479,220199.0,0.87,,477pWnF7WFWb9Qs6g8rs4J,0.0,7.0,0.129,-5.739,1.0,0.0442,170.047,4.0,https://api.spotify.com/v1/tracks/477pWnF7WFWb9Qs6g8rs4J,audio_features,spotify:track:477pWnF7WFWb9Qs6g8rs4J,0.537
416,2014,Becky G,Shower,3DmW6y7wTEYHJZlLo1r6XJ,0.0317,https://api.spotify.com/v1/audio-analysis/3DmW6y7wTEYHJZlLo1r6XJ,0.699,206167.0,0.529,,3DmW6y7wTEYHJZlLo1r6XJ,3.59e-05,2.0,0.285,-7.548,1.0,0.0487,119.987,4.0,https://api.spotify.com/v1/tracks/3DmW6y7wTEYHJZlLo1r6XJ,audio_features,spotify:track:3DmW6y7wTEYHJZlLo1r6XJ,0.121
417,2014,Rixton,Me And My Broken Heart,1oew3nFNY3vMacJAsvry0S,0.00682,https://api.spotify.com/v1/audio-analysis/1oew3nFNY3vMacJAsvry0S,0.544,193733.0,0.774,,1oew3nFNY3vMacJAsvry0S,0.0,5.0,0.135,-4.21,0.0,0.0339,174.121,4.0,https://api.spotify.com/v1/tracks/1oew3nFNY3vMacJAsvry0S,audio_features,spotify:track:1oew3nFNY3vMacJAsvry0S,0.522
418,2014,Martin Garrix,Animals,6JEntXLt4z98CcDtIH9sU7,0.00181,https://api.spotify.com/v1/audio-analysis/6JEntXLt4z98CcDtIH9sU7,0.675,303827.0,0.866,,6JEntXLt4z98CcDtIH9sU7,0.746,1.0,0.415,-6.454,1.0,0.039,128.007,4.0,https://api.spotify.com/v1/tracks/6JEntXLt4z98CcDtIH9sU7,audio_features,spotify:track:6JEntXLt4z98CcDtIH9sU7,0.0379
419,2014,Rich Gang Featuring Young Thug & Rich Homie Quan,Lifestyle,7DTlsMOQjGysXHpwwpHuPl,0.0144,https://api.spotify.com/v1/audio-analysis/7DTlsMOQjGysXHpwwpHuPl,0.718,269693.0,0.67,,7DTlsMOQjGysXHpwwpHuPl,0.0,1.0,0.0851,-5.236,1.0,0.227,88.764,4.0,https://api.spotify.com/v1/tracks/7DTlsMOQjGysXHpwwpHuPl,audio_features,spotify:track:7DTlsMOQjGysXHpwwpHuPl,0.517
420,2014,Kenny Chesney,American Kids,1dgWTMoHwTUnQhOQ8SR5fV,0.0476,https://api.spotify.com/v1/audio-analysis/1dgWTMoHwTUnQhOQ8SR5fV,0.733,182960.0,0.589,,1dgWTMoHwTUnQhOQ8SR5fV,5.85e-06,7.0,0.0366,-7.37,1.0,0.1,170.097,4.0,https://api.spotify.com/v1/tracks/1dgWTMoHwTUnQhOQ8SR5fV,audio_features,spotify:track:1dgWTMoHwTUnQhOQ8SR5fV,0.867
421,2014,The Neighbourhood,Sweater Weather,2QjOHCTQ1Jl3zawyYOpxh6,0.0495,https://api.spotify.com/v1/audio-analysis/2QjOHCTQ1Jl3zawyYOpxh6,0.612,240400.0,0.807,,2QjOHCTQ1Jl3zawyYOpxh6,0.0177,10.0,0.101,-2.81,1.0,0.0336,124.053,4.0,https://api.spotify.com/v1/tracks/2QjOHCTQ1Jl3zawyYOpxh6,audio_features,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,0.398
422,2014,Sam Hunt,Leave The Night On,3wx2kQWPn9p5UppQbNhPAk,0.0951,https://api.spotify.com/v1/audio-analysis/3wx2kQWPn9p5UppQbNhPAk,0.514,192160.0,0.951,,3wx2kQWPn9p5UppQbNhPAk,0.0,9.0,0.349,-3.813,1.0,0.0603,171.96,4.0,https://api.spotify.com/v1/tracks/3wx2kQWPn9p5UppQbNhPAk,audio_features,spotify:track:3wx2kQWPn9p5UppQbNhPAk,0.838
423,2014,Chris Brown Featuring Usher & Rick Ross,New Flame,3nw9J97nUugT84SIJdjhAV,0.0649,https://api.spotify.com/v1/audio-analysis/3nw9J97nUugT84SIJdjhAV,0.709,244133.0,0.638,,3nw9J97nUugT84SIJdjhAV,0.0,1.0,0.0969,-4.3,1.0,0.0405,141.994,4.0,https://api.spotify.com/v1/tracks/3nw9J97nUugT84SIJdjhAV,audio_features,spotify:track:3nw9J97nUugT84SIJdjhAV,0.468
424,2014,Michael Jackson & Justin Timberlake,Love Never Felt So Good,6G8kHiVZ1jW7vHMPVRNZU0,0.493,https://api.spotify.com/v1/audio-analysis/6G8kHiVZ1jW7vHMPVRNZU0,0.826,245787.0,0.318,,6G8kHiVZ1jW7vHMPVRNZU0,0.0131,10.0,0.11,-12.391,1.0,0.0574,103.002,4.0,https://api.spotify.com/v1/tracks/6G8kHiVZ1jW7vHMPVRNZU0,audio_features,spotify:track:6G8kHiVZ1jW7vHMPVRNZU0,0.138
425,2014,Dierks Bentley,Drunk On A Plane,1soxUgYIZb1qx1c7o1Lc7z,0.00512,https://api.spotify.com/v1/audio-analysis/1soxUgYIZb1qx1c7o1Lc7z,0.439,254467.0,0.754,,1soxUgYIZb1qx1c7o1Lc7z,7.45e-06,9.0,0.186,-5.566,1.0,0.0323,205.958,4.0,https://api.spotify.com/v1/tracks/1soxUgYIZb1qx1c7o1Lc7z,audio_features,spotify:track:1soxUgYIZb1qx1c7o1Lc7z,0.668
426,2014,Katy Perry,Birthday,2xLOMHjkOK8nzxJ4r6yOKR,0.0879,https://api.spotify.com/v1/audio-analysis/2xLOMHjkOK8nzxJ4r6yOKR,0.719,215042.0,0.674,,2xLOMHjkOK8nzxJ4r6yOKR,3.75e-06,11.0,0.112,-5.122,1.0,0.0681,125.98,4.0,https://api.spotify.com/v1/tracks/2xLOMHjkOK8nzxJ4r6yOKR,audio_features,spotify:track:2xLOMHjkOK8nzxJ4r6yOKR,0.843
427,2014,Lady Antebellum,Bartender,6olKv2HP3XgBpvVxAswowe,0.016,https://api.spotify.com/v1/audio-analysis/6olKv2HP3XgBpvVxAswowe,0.626,198267.0,0.936,,6olKv2HP3XgBpvVxAswowe,4.41e-06,11.0,0.337,-3.86,0.0,0.036,101.01,4.0,https://api.spotify.com/v1/tracks/6olKv2HP3XgBpvVxAswowe,audio_features,spotify:track:6olKv2HP3XgBpvVxAswowe,0.656
428,2014,Naughty Boy Featuring Sam Smith,La La La,36pLU2ywVeBKEF0rrKtmCB,0.107,https://api.spotify.com/v1/audio-analysis/36pLU2ywVeBKEF0rrKtmCB,0.772,222200.0,0.65,,36pLU2ywVeBKEF0rrKtmCB,1.13e-06,6.0,0.0905,-5.202,0.0,0.0306,125.082,4.0,https://api.spotify.com/v1/tracks/36pLU2ywVeBKEF0rrKtmCB,audio_features,spotify:track:36pLU2ywVeBKEF0rrKtmCB,0.262
429,2014,Lady Gaga Featuring R. Kelly,Do What U Want,1vhC9V2d6xRPnpqkvtBHnf,0.000836,https://api.spotify.com/v1/audio-analysis/1vhC9V2d6xRPnpqkvtBHnf,0.76,210312.0,0.842,,1vhC9V2d6xRPnpqkvtBHnf,0.82,6.0,0.175,-9.28,0.0,0.0369,127.969,4.0,https://api.spotify.com/v1/tracks/1vhC9V2d6xRPnpqkvtBHnf,audio_features,spotify:track:1vhC9V2d6xRPnpqkvtBHnf,0.409
430,2014,Shakira Featuring Rihanna,Can't Remember To Forget You,41dwfdVGLtjXxIKE65yUWP,0.122,https://api.spotify.com/v1/audio-analysis/41dwfdVGLtjXxIKE65yUWP,0.694,206867.0,0.81,,41dwfdVGLtjXxIKE65yUWP,0.0,11.0,0.141,-3.556,0.0,0.0661,137.968,4.0,https://api.spotify.com/v1/tracks/41dwfdVGLtjXxIKE65yUWP,audio_features,spotify:track:41dwfdVGLtjXxIKE65yUWP,0.824
431,2014,5 Seconds Of Summer,Amnesia,1JCCdiru7fhstOIF4N7WJC,0.0283,https://api.spotify.com/v1/audio-analysis/1JCCdiru7fhstOIF4N7WJC,0.572,237248.0,0.499,,1JCCdiru7fhstOIF4N7WJC,0.0,2.0,0.213,-5.237,1.0,0.0311,101.593,4.0,https://api.spotify.com/v1/tracks/1JCCdiru7fhstOIF4N7WJC,audio_features,spotify:track:1JCCdiru7fhstOIF4N7WJC,0.108
432,2014,T.I. Featuring Iggy Azalea,No Mediocre,38aECKrbMv2F5FsYYCewCQ,0.0826,https://api.spotify.com/v1/audio-analysis/38aECKrbMv2F5FsYYCewCQ,0.78,201600.0,0.45,,38aECKrbMv2F5FsYYCewCQ,0.0,1.0,0.0809,-9.539,1.0,0.0465,95.486,4.0,https://api.spotify.com/v1/tracks/38aECKrbMv2F5FsYYCewCQ,audio_features,spotify:track:38aECKrbMv2F5FsYYCewCQ,0.178
433,2014,KONGOS,Come With Me Now,2kWowW0k4oFymhkr7LmvzO,0.0311,https://api.spotify.com/v1/audio-analysis/2kWowW0k4oFymhkr7LmvzO,0.654,211960.0,0.726,,2kWowW0k4oFymhkr7LmvzO,6.35e-05,10.0,0.0618,-3.803,0.0,0.0401,103.987,4.0,https://api.spotify.com/v1/tracks/2kWowW0k4oFymhkr7LmvzO,audio_features,spotify:track:2kWowW0k4oFymhkr7LmvzO,0.728
434,2014,Lil Wayne Featuring Drake,Believe Me,6t2eIONH4Sax3R21QWiKNp,0.273,https://api.spotify.com/v1/audio-analysis/6t2eIONH4Sax3R21QWiKNp,0.84,337640.0,0.483,,6t2eIONH4Sax3R21QWiKNp,0.0,10.0,0.111,-8.838,0.0,0.157,91.992,4.0,https://api.spotify.com/v1/tracks/6t2eIONH4Sax3R21QWiKNp,audio_features,spotify:track:6t2eIONH4Sax3R21QWiKNp,0.198
435,2014,Mike WiLL Made-It Featuring Miley Cyrus  Wiz Khalifa & Juicy J,23,20FZrLl9zSbO9b3DhaqO6M,0.000366,https://api.spotify.com/v1/audio-analysis/20FZrLl9zSbO9b3DhaqO6M,0.863,252520.0,0.605,,20FZrLl9zSbO9b3DhaqO6M,3.71e-06,2.0,0.132,-5.231,1.0,0.0572,140.031,4.0,https://api.spotify.com/v1/tracks/20FZrLl9zSbO9b3DhaqO6M,audio_features,spotify:track:20FZrLl9zSbO9b3DhaqO6M,0.327
436,2014,Jake Owen,Beachin',5dNGORzxFb5z3v7vSAFkTU,0.344,https://api.spotify.com/v1/audio-analysis/5dNGORzxFb5z3v7vSAFkTU,0.527,191040.0,0.902,,5dNGORzxFb5z3v7vSAFkTU,4.63e-05,6.0,0.0669,-5.352,1.0,0.0601,181.964,4.0,https://api.spotify.com/v1/tracks/5dNGORzxFb5z3v7vSAFkTU,audio_features,spotify:track:5dNGORzxFb5z3v7vSAFkTU,0.709
437,2014,5 Seconds Of Summer,She Looks So Perfect,1gugDOSMREb34Xo0c1PlxM,0.000668,https://api.spotify.com/v1/audio-analysis/1gugDOSMREb34Xo0c1PlxM,0.493,202496.0,0.956,,1gugDOSMREb34Xo0c1PlxM,0.0,1.0,0.416,-4.221,0.0,0.138,160.006,4.0,https://api.spotify.com/v1/tracks/1gugDOSMREb34Xo0c1PlxM,audio_features,spotify:track:1gugDOSMREb34Xo0c1PlxM,0.47
438,2014,Zedd Featuring Hayley Williams,Stay The Night,2QtJA4gbwe1AcanB2p21aP,0.109,https://api.spotify.com/v1/audio-analysis/2QtJA4gbwe1AcanB2p21aP,0.596,217347.0,0.738,,2QtJA4gbwe1AcanB2p21aP,0.0,8.0,0.0947,-3.109,1.0,0.0411,127.961,4.0,https://api.spotify.com/v1/tracks/2QtJA4gbwe1AcanB2p21aP,audio_features,spotify:track:2QtJA4gbwe1AcanB2p21aP,0.461
439,2014,Beyonce,Partition,5hgnY0mVcVetszbb85qeDg,0.0296,https://api.spotify.com/v1/audio-analysis/5hgnY0mVcVetszbb85qeDg,0.412,319467.0,0.441,,5hgnY0mVcVetszbb85qeDg,0.0726,11.0,0.306,-11.523,0.0,0.291,185.571,4.0,https://api.spotify.com/v1/tracks/5hgnY0mVcVetszbb85qeDg,audio_features,spotify:track:5hgnY0mVcVetszbb85qeDg,0.174
440,2014,ScHoolboy Q Featuring BJ The Chicago Kid,Studio,29gsi1zZrZxdStACmTQB0Z,0.0507,https://api.spotify.com/v1/audio-analysis/29gsi1zZrZxdStACmTQB0Z,0.709,278067.0,0.589,,29gsi1zZrZxdStACmTQB0Z,0.0,8.0,0.0585,-7.776,0.0,0.0433,133.922,3.0,https://api.spotify.com/v1/tracks/29gsi1zZrZxdStACmTQB0Z,audio_features,spotify:track:29gsi1zZrZxdStACmTQB0Z,0.58
441,2014,Drake,0 To 100 / The Catch Up,4jtyUzZm9WLc2AdaJ1dso7,0.763,https://api.spotify.com/v1/audio-analysis/4jtyUzZm9WLc2AdaJ1dso7,0.707,275227.0,0.709,,4jtyUzZm9WLc2AdaJ1dso7,0.0,11.0,0.274,-3.979,0.0,0.34,89.094,4.0,https://api.spotify.com/v1/tracks/4jtyUzZm9WLc2AdaJ1dso7,audio_features,spotify:track:4jtyUzZm9WLc2AdaJ1dso7,0.501
442,2014,Lee Brice,I Don't Dance,5aj0xPGiEUN3aI2oOYu14S,0.399,https://api.spotify.com/v1/audio-analysis/5aj0xPGiEUN3aI2oOYu14S,0.587,221173.0,0.559,,5aj0xPGiEUN3aI2oOYu14S,6.69e-06,1.0,0.0992,-7.742,1.0,0.0321,92.036,4.0,https://api.spotify.com/v1/tracks/5aj0xPGiEUN3aI2oOYu14S,audio_features,spotify:track:5aj0xPGiEUN3aI2oOYu14S,0.19
443,2014,Miranda Lambert Duet With Carrie Underwood,Somethin' Bad,6s9m5J92By7jii22Q2XtY2,0.0527,https://api.spotify.com/v1/audio-analysis/6s9m5J92By7jii22Q2XtY2,0.68,169587.0,0.888,,6s9m5J92By7jii22Q2XtY2,2.82e-06,9.0,0.0575,-5.308,1.0,0.055,90.076,4.0,https://api.spotify.com/v1/tracks/6s9m5J92By7jii22Q2XtY2,audio_features,spotify:track:6s9m5J92By7jii22Q2XtY2,0.484
444,2014,Miley Cyrus,Adore You,5AnCLGg35ziFOloEnXK4uu,0.111,https://api.spotify.com/v1/audio-analysis/5AnCLGg35ziFOloEnXK4uu,0.583,278747.0,0.655,,5AnCLGg35ziFOloEnXK4uu,3.57e-06,0.0,0.113,-5.407,1.0,0.0315,119.759,4.0,https://api.spotify.com/v1/tracks/5AnCLGg35ziFOloEnXK4uu,audio_features,spotify:track:5AnCLGg35ziFOloEnXK4uu,0.201
445,2015,Mark Ronson Featuring Bruno Mars,Uptown Funk!,32OlwWuMpZ6b0aN2RZOeMS,0.00801,https://api.spotify.com/v1/audio-analysis/32OlwWuMpZ6b0aN2RZOeMS,0.856,269667.0,0.609,,32OlwWuMpZ6b0aN2RZOeMS,8.15e-05,0.0,0.0344,-7.223,1.0,0.0824,114.988,4.0,https://api.spotify.com/v1/tracks/32OlwWuMpZ6b0aN2RZOeMS,audio_features,spotify:track:32OlwWuMpZ6b0aN2RZOeMS,0.928
446,2015,Ed Sheeran,Thinking Out Loud,34gCuhDGsG4bRPIf9bb02f,0.474,https://api.spotify.com/v1/audio-analysis/34gCuhDGsG4bRPIf9bb02f,0.781,281560.0,0.445,,34gCuhDGsG4bRPIf9bb02f,0.0,2.0,0.184,-6.061,1.0,0.0295,78.998,4.0,https://api.spotify.com/v1/tracks/34gCuhDGsG4bRPIf9bb02f,audio_features,spotify:track:34gCuhDGsG4bRPIf9bb02f,0.591
447,2015,Wiz Khalifa Featuring Charlie Puth,See You Again,2JzZzZUQj3Qff7wapcbKjc,0.369,https://api.spotify.com/v1/audio-analysis/2JzZzZUQj3Qff7wapcbKjc,0.689,229526.0,0.481,,2JzZzZUQj3Qff7wapcbKjc,1.03e-06,10.0,0.0649,-7.503,1.0,0.0815,80.025,4.0,https://api.spotify.com/v1/tracks/2JzZzZUQj3Qff7wapcbKjc,audio_features,spotify:track:2JzZzZUQj3Qff7wapcbKjc,0.283
448,2015,Fetty Wap,Trap Queen,2d8JP84HNLKhmd6IYOoupQ,0.0244,https://api.spotify.com/v1/audio-analysis/2d8JP84HNLKhmd6IYOoupQ,0.746,222093.0,0.873,,2d8JP84HNLKhmd6IYOoupQ,0.0,7.0,0.354,-3.803,1.0,0.128,148.075,4.0,https://api.spotify.com/v1/tracks/2d8JP84HNLKhmd6IYOoupQ,audio_features,spotify:track:2d8JP84HNLKhmd6IYOoupQ,0.817
449,2015,Maroon 5,Sugar,2iuZJX9X9P0GKaE93xcPjk,0.0591,https://api.spotify.com/v1/audio-analysis/2iuZJX9X9P0GKaE93xcPjk,0.748,235493.0,0.788,,2iuZJX9X9P0GKaE93xcPjk,0.0,1.0,0.0863,-7.055,1.0,0.0334,120.076,4.0,https://api.spotify.com/v1/tracks/2iuZJX9X9P0GKaE93xcPjk,audio_features,spotify:track:2iuZJX9X9P0GKaE93xcPjk,0.884
450,2015,WALK THE MOON,Shut Up And Dance,4kbj5MwxO1bq9wjT5g9HaA,0.00701,https://api.spotify.com/v1/audio-analysis/4kbj5MwxO1bq9wjT5g9HaA,0.578,199080.0,0.866,,4kbj5MwxO1bq9wjT5g9HaA,0.0,1.0,0.257,-3.804,1.0,0.0619,128.038,4.0,https://api.spotify.com/v1/tracks/4kbj5MwxO1bq9wjT5g9HaA,audio_features,spotify:track:4kbj5MwxO1bq9wjT5g9HaA,0.619
451,2015,Taylor Swift,Blank Space,1p80LdxRV74UKvL8gnD7ky,0.085,https://api.spotify.com/v1/audio-analysis/1p80LdxRV74UKvL8gnD7ky,0.752,231827.0,0.678,,1p80LdxRV74UKvL8gnD7ky,1.64e-06,5.0,0.13,-5.421,1.0,0.0646,96.009,4.0,https://api.spotify.com/v1/tracks/1p80LdxRV74UKvL8gnD7ky,audio_features,spotify:track:1p80LdxRV74UKvL8gnD7ky,0.583
452,2015,Silento,Watch Me,5RIVoVdkDLEygELLCniZFr,0.247,https://api.spotify.com/v1/audio-analysis/5RIVoVdkDLEygELLCniZFr,0.821,185143.0,0.759,,5RIVoVdkDLEygELLCniZFr,0.0,8.0,0.321,-8.541,1.0,0.121,140.01,4.0,https://api.spotify.com/v1/tracks/5RIVoVdkDLEygELLCniZFr,audio_features,spotify:track:5RIVoVdkDLEygELLCniZFr,0.962
453,2015,The Weeknd,Earned It (Fifty Shades Of Grey),4frLb7nWtsz2ymBE6k2GRP,0.408,https://api.spotify.com/v1/audio-analysis/4frLb7nWtsz2ymBE6k2GRP,0.647,277680.0,0.291,,4frLb7nWtsz2ymBE6k2GRP,0.0,2.0,0.0771,-8.275,0.0,0.0363,119.839,3.0,https://api.spotify.com/v1/tracks/4frLb7nWtsz2ymBE6k2GRP,audio_features,spotify:track:4frLb7nWtsz2ymBE6k2GRP,0.4
454,2015,The Weeknd,The Hills,7fBv7CLKzipRk6EC6TWHOB,0.0671,https://api.spotify.com/v1/audio-analysis/7fBv7CLKzipRk6EC6TWHOB,0.58,242253.0,0.565,,7fBv7CLKzipRk6EC6TWHOB,0.0,0.0,0.135,-7.065,0.0,0.0488,112.986,4.0,https://api.spotify.com/v1/tracks/7fBv7CLKzipRk6EC6TWHOB,audio_features,spotify:track:7fBv7CLKzipRk6EC6TWHOB,0.138
455,2015,OMI,Cheerleader,023OVLNzXhX0j7CxswUt6D,0.141,https://api.spotify.com/v1/audio-analysis/023OVLNzXhX0j7CxswUt6D,0.78,180560.0,0.68,,023OVLNzXhX0j7CxswUt6D,1.2e-05,4.0,0.138,-6.081,1.0,0.0305,118.026,4.0,https://api.spotify.com/v1/tracks/023OVLNzXhX0j7CxswUt6D,audio_features,spotify:track:023OVLNzXhX0j7CxswUt6D,0.594
456,2015,The Weeknd,Can't Feel My Face,22VdIZQfgXJea34mQxlt81,0.112,https://api.spotify.com/v1/audio-analysis/22VdIZQfgXJea34mQxlt81,0.705,213520.0,0.769,,22VdIZQfgXJea34mQxlt81,0.0,9.0,0.105,-5.526,0.0,0.0426,107.939,4.0,https://api.spotify.com/v1/tracks/22VdIZQfgXJea34mQxlt81,audio_features,spotify:track:22VdIZQfgXJea34mQxlt81,0.59
457,2015,Ellie Goulding,Love Me Like You Do,2l8w0zZVn4AZNuzrht7MRT,0.247,https://api.spotify.com/v1/audio-analysis/2l8w0zZVn4AZNuzrht7MRT,0.262,252534.0,0.606,,2l8w0zZVn4AZNuzrht7MRT,0.0,8.0,0.125,-6.646,1.0,0.0484,189.857,4.0,https://api.spotify.com/v1/tracks/2l8w0zZVn4AZNuzrht7MRT,audio_features,spotify:track:2l8w0zZVn4AZNuzrht7MRT,0.275
458,2015,Hozier,Take Me To Church,1CS7Sd1u5tWkstBhpssyjP,0.634,https://api.spotify.com/v1/audio-analysis/1CS7Sd1u5tWkstBhpssyjP,0.566,241693.0,0.664,,1CS7Sd1u5tWkstBhpssyjP,0.0,4.0,0.116,-5.303,0.0,0.0464,128.945,4.0,https://api.spotify.com/v1/tracks/1CS7Sd1u5tWkstBhpssyjP,audio_features,spotify:track:1CS7Sd1u5tWkstBhpssyjP,0.437
459,2015,Taylor Swift Featuring Kendrick Lamar,Bad Blood,6xsEAm6w9oMQYYg3jkEkMT,0.0296,https://api.spotify.com/v1/audio-analysis/6xsEAm6w9oMQYYg3jkEkMT,0.64,200106.0,0.647,,6xsEAm6w9oMQYYg3jkEkMT,0.0,2.0,0.146,-7.463,1.0,0.181,170.088,4.0,https://api.spotify.com/v1/tracks/6xsEAm6w9oMQYYg3jkEkMT,audio_features,spotify:track:6xsEAm6w9oMQYYg3jkEkMT,0.21
